DOC.ID,Proj.ID,Lake.ID,Site,Date.Sample,Time.Sample,Depth.Class,Depth.Top..m.,Depth.Bot..m.,Rep,Comments,DOC_mgL,TN_mgL,flag
828,22,MO,Inlet1,7/28/2014,14:00,Surface,0,0,2,2.25 mg glucose 2,12.28253356,NA,0
829,22,MO,Inlet1,7/28/2014,14:00,Surface,0,0,1,2.25 mg glucose 3,10.6176075,NA,0
830,22,MO,Inlet1,7/28/2014,14:00,Surface,0,0,2,2.25 mg glucose 3,8.013748038,NA,0
831,22,MO,Inlet1,7/28/2014,14:00,Surface,0,0,1,4.0 mg glucose 1,14.14638451,NA,0
832,22,MO,Inlet1,7/28/2014,14:00,Surface,0,0,2,4.0 mg glucose 1,15.07401397,NA,0
833,22,MO,Inlet1,7/28/2014,14:00,Surface,0,0,1,4.0 mg glucose 2,12.80737128,NA,0
834,22,MO,Inlet1,7/28/2014,14:00,Surface,0,0,2,4.0 mg glucose 2,10.56716834,NA,0
835,22,MO,Inlet1,7/28/2014,14:00,Surface,0,0,1,4.0 mg glucose 3,12.61790992,NA,0
836,22,MO,Inlet1,7/28/2014,14:00,Surface,0,0,2,4.0 mg glucose 3,11.56894531,0.383224705,0
837,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,1,No glucose control 1,12.64287637,NA,0
838,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,2,No glucose control 1,22.64026842,NA,0
839,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,1,No glucose control 2,24.61403995,NA,0
840,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,2,No glucose control 2,23.94377358,NA,0
841,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,1,No glucose control 3,22.02463125,NA,0
842,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,2,No glucose control 3,23.00833398,NA,0
842,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,2,No glucose control 3,13.10109426,NA,0
843,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,1,0.25 mg glucose 1,16.70303641,NA,0
844,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,2,0.25 mg glucose 1,18.03146387,NA,0
845,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,1,0.25 mg glucose 2,14.45259924,NA,0
846,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,2,0.25 mg glucose 2,20.4839288,NA,0
847,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,1,0.25 mg glucose 3,17.2337729,NA,0
848,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,2,0.25 mg glucose 3,13.21756396,NA,0
849,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,1,1.0 mg glucose 1,21.72123222,NA,0
850,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,2,1.0 mg glucose 1,13.62847228,NA,0
851,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,1,1.0 mg glucose 2,18.30297252,NA,0
852,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,2,1.0 mg glucose 2,25.75441481,NA,0
853,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,1,1.0 mg glucose 3,18.28443851,NA,0
854,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,2,1.0 mg glucose 3,23.70474605,NA,0
855,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,1,2.25 mg glucose 1,24.71294875,NA,0
856,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,2,2.25 mg glucose 1,25.18332787,0.674077141,0
857,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,1,2.25 mg glucose 2,23.65528811,NA,0
858,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,2,2.25 mg glucose 2,23.16790776,NA,0
859,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,1,2.25 mg glucose 3,23.66218736,NA,0
860,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,2,2.25 mg glucose 3,24.57842517,NA,0
861,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,1,4.0 mg glucose 1,25.70882613,NA,0
862,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,2,4.0 mg glucose 1,26.45582852,NA,0
863,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,1,4.0 mg glucose 2,19.79590642,NA,0
864,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,2,4.0 mg glucose 2,19.55887361,NA,0
865,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,1,4.0 mg glucose 3,28.2925825,NA,0
866,22,MO,Inlet2,7/28/2014,14:00,Surface,0,0,2,4.0 mg glucose 3,24.6327999,NA,0
867,17,BO,DeepHole,7/28/2014,9:00,PML,0,1,1,,23.45076791,NA,0
868,17,BO,DeepHole,7/28/2014,9:00,PML,0,1,2,,23.32631295,0.699603223,0
869,17,BO,DeepHole,7/28/2014,9:00,Hypo,3,3,1,,6.367434311,NA,0
870,17,BO,DeepHole,7/28/2014,9:00,Hypo,3,3,2,,7.921502679,NA,0
871,15,HB,DeepHole,7/29/2014,8:50,PML,0,0.5,1,,24.11411008,NA,0
872,15,HB,DeepHole,7/29/2014,8:50,PML,0,0.5,2,,23.89320049,NA,0
873,15,HB,DeepHole,7/29/2014,8:50,Hypo,5,5,1,,29.99081655,NA,0
874,15,HB,DeepHole,7/29/2014,8:50,Hypo,5,5,2,,23.31568441,NA,0
875,15,HB,Outlet,7/29/2014,10:00,Surface,0,0,1,,24.30213486,NA,0
876,15,HB,Outlet,7/29/2014,10:00,Surface,0,0,2,,14.60683677,0.461424837,0
877,15,HB,WC1,7/29/2014,10:00,Surface,0,0,1,,25.71688538,NA,0
878,15,HB,WC1,7/29/2014,10:00,Surface,0,0,2,,25.8384233,NA,0
879,15,HB,WC2,7/29/2014,10:00,Surface,0,0,1,,25.21934427,NA,0
880,15,HB,WC2,7/29/2014,10:00,Surface,0,0,2,,25.5578735,NA,0
881,15,CR,DeepHole,7/29/2014,11:35,PML,0,3,1,,5.338347765,NA,0
882,15,CR,DeepHole,7/29/2014,11:35,PML,0,3,2,,3.088535205,NA,0
883,15,CR,DeepHole,7/29/2014,11:35,Hypo,10,10,1,,3.264513885,NA,0
884,15,CR,DeepHole,7/29/2014,11:35,Hypo,10,10,2,,4.374872255,NA,0
885,15,CR,Outlet,7/29/2014,12:20,Surface,0,0,1,,4.812833988,0.290656741,0
886,15,CR,Outlet,7/29/2014,12:20,Surface,0,0,2,,5.003879821,NA,0
887,15,CR,WC1,7/29/2014,11:00,Surface,0,0,1,,10.24764618,NA,0
888,15,CR,WC1,7/29/2014,11:00,Surface,0,0,2,,10.48968587,NA,0
889,15,CR,WC2,7/29/2014,11:00,Surface,0,0,1,,6.861527024,NA,0
890,15,CR,WC2,7/29/2014,11:00,Surface,0,0,2,,8.802908765,NA,0
891,17,NG,DeepHole,7/29/2014,9:15,PML,0,0.5,1,,25.49065211,NA,0
892,17,NG,DeepHole,7/29/2014,9:15,PML,0,0.5,2,,24.82038635,NA,0
893,17,NG,DeepHole,7/29/2014,9:15,Hypo,3.5,3.5,1,,41.09104467,NA,0
894,17,NG,DeepHole,7/29/2014,9:15,Hypo,3.5,3.5,2,,40.30389756,NA,0
895,17,WA,DeepHole,7/29/2014,10:45,PML,0,1,1,,11.7203267,NA,0
896,17,WA,DeepHole,7/29/2014,10:45,PML,0,1,2,,11.96841836,NA,0
897,17,WA,DeepHole,7/29/2014,10:45,Hypo,4,4,1,,6.398382579,NA,0
898,17,WA,DeepHole,7/29/2014,10:45,Hypo,4,4,2,,5.996777799,NA,0
899,19,RS,DeepHole,7/29/2014,15:10,PML,0,1,1,,14.13302804,NA,0
900,19,RS,DeepHole,7/29/2014,15:10,PML,0,1,2,,17.29103236,NA,0
901,19,HE,DeepHole,7/29/2014,16:10,PML,0,0.5,1,,30.41883013,NA,0
902,19,HE,DeepHole,7/29/2014,16:10,PML,0,0.5,2,,32.10670376,NA,0
903,3,WL,DeepHole,7/30/2014,9:05,PML,0,2,1,Rep 1,7.111169576,NA,0
904,3,WL,DeepHole,7/30/2014,9:05,PML,0,2,2,Rep 1,5.728239618,NA,0
905,3,WL,DeepHole,7/30/2014,9:05,Hypo,8,8,1,Rep 1,8.059466766,0.536647043,0
906,3,WL,DeepHole,7/30/2014,9:05,Hypo,8,8,2,Rep 1,7.926144382,NA,0
907,3,WL,DeepHole,7/30/2014,9:05,PML,0,2,1,Rep 2,6.654802199,NA,0
908,3,WL,DeepHole,7/30/2014,9:05,PML,0,2,2,Rep 2,6.8670844,NA,0
909,3,WL,DeepHole,7/30/2014,9:05,Hypo,8,8,1,Rep 2,6.633010537,0.549484139,0
910,3,WL,DeepHole,7/30/2014,9:05,Hypo,8,8,2,Rep 2,6.876464521,0.503270919,0
911,3,WL,DeepHole,7/30/2014,9:05,PML,0,2,1,Rep 3,8.972892801,NA,0
912,3,WL,DeepHole,7/30/2014,9:05,PML,0,2,2,Rep 3,6.806187505,NA,0
913,3,WL,DeepHole,7/30/2014,9:05,Hypo,8,8,1,Rep 3,3.328290665,0.254764543,1
914,3,WL,DeepHole,7/30/2014,9:05,Hypo,8,8,2,Rep 3,6.569252608,NA,0
915,3,WL,DeepHole,7/30/2014,9:05,PML,0,2,1,Rep 4,6.797773513,NA,0
916,3,WL,DeepHole,7/30/2014,9:05,PML,0,2,2,Rep 4,6.537160858,NA,0
917,3,WL,DeepHole,7/30/2014,9:05,Hypo,8,8,1,Rep 4,11.08786714,NA,1
918,3,WL,DeepHole,7/30/2014,9:05,Hypo,8,8,2,Rep 4,6.109798326,NA,0
919,3,EL,DeepHole,7/30/2014,11:00,PML,0,1.5,1,,10.33317814,NA,0
920,3,EL,DeepHole,7/30/2014,11:00,PML,0,1.5,2,,8.858572366,NA,0
921,3,EL,DeepHole,7/30/2014,11:00,Hypo,8,8,1,,10.75464922,NA,0
922,3,EL,DeepHole,7/30/2014,11:00,Hypo,8,8,2,,12.62869797,NA,0
923,3,EL,Outlet,7/30/2014,12:10,Surface,0,0,1,,8.036633402,NA,0
924,3,EL,Outlet,7/30/2014,12:10,Surface,0,0,2,,8.73975815,NA,0
925,3,EL,Inlet1,7/30/2014,12:25,Surface,0,0,1,,79.20902991,1.64391996,0
926,3,EL,Inlet1,7/30/2014,12:25,Surface,0,0,2,,71.03314698,NA,0
927,17,CB,DeepHole,7/30/2014,10:00,PML,0,1,1,,19.83761327,NA,0
928,17,CB,DeepHole,7/30/2014,10:00,PML,0,1,2,,18.54321811,NA,0
929,17,CB,DeepHole,7/30/2014,10:00,Hypo,4,4,1,,25.55803179,NA,0
930,17,CB,DeepHole,7/30/2014,10:00,Hypo,4,4,2,,25.62834451,NA,0
931,15,MO,DeepHole,7/31/2014,8:40,PML,0,1,1,,19.91259071,NA,0
932,15,MO,DeepHole,7/31/2014,8:40,PML,0,1,2,,16.93201694,NA,0
933,15,MO,DeepHole,7/31/2014,8:40,Hypo,5,5,1,,14.1872062,NA,0
933,15,MO,DeepHole,7/31/2014,8:40,Hypo,5,5,1,,5.285413236,0.26319181,1
934,15,MO,DeepHole,7/31/2014,8:40,Hypo,5,5,2,,21.54533473,NA,0
935,15,MO,Outlet,7/31/2014,9:20,Surface,0,0,1,,16.89848918,NA,0
936,15,MO,Outlet,7/31/2014,9:20,Surface,0,0,2,,9.602412962,NA,0
937,15,MO,Inlet1,7/31/2014,9:40,Surface,0,0,1,,9.831577743,NA,0
938,15,MO,Inlet1,7/31/2014,9:40,Surface,0,0,2,,7.047645696,NA,0
939,15,MO,Inlet2,7/31/2014,9:55,Surface,0,0,1,,28.36490662,0.881554527,0
940,15,MO,Inlet2,7/31/2014,9:55,Surface,0,0,2,,28.6428355,NA,0
941,15,MO,Inlet3,7/31/2014,9:30,Surface,0,0,1,,53.57727277,NA,0
942,15,MO,Inlet3,7/31/2014,9:30,Surface,0,0,2,,55.64331038,NA,0
943,17,BA,DeepHole,7/31/2014,9:45,PML,0,3.5,1,,7.478684854,NA,0
944,17,BA,DeepHole,7/31/2014,9:45,PML,0,3.5,2,,6.652008956,NA,0
945,17,BA,DeepHole,7/31/2014,9:45,Hypo,6.5,6.5,1,,6.098053336,NA,0
946,17,BA,DeepHole,7/31/2014,9:45,Hypo,6.5,6.5,2,,6.473539238,NA,0
947,19,TF,DeepHole,7/31/2014,13:45,PML,0,4.5,1,,11.56476573,0.584837833,0
948,19,TF,DeepHole,7/31/2014,13:45,PML,0,4.5,2,,11.96799431,1.263536778,0
949,24,FT,T4,7/31/2014,15:30,point,0.3,0.3,1,,5.374210233,0.276792775,0
950,24,FT,T4,7/31/2014,15:30,point,0.3,0.3,2,,4.622522705,NA,0
951,24,FT,T7,7/31/2014,15:30,point,0.3,0.3,1,,8.736818668,NA,0
952,24,FT,T7,7/31/2014,15:30,point,0.3,0.3,2,,23.97664214,NA,1
953,24,FT,T10,7/31/2014,15:30,point,0.3,0.3,1,,11.00372559,0.557325372,0
954,24,FT,T10,7/31/2014,15:30,point,0.3,0.3,2,,10.10663188,NA,0
955,24,FT,T13,7/31/2014,15:30,point,0.3,0.3,1,,17.99215699,0.583395905,0
956,24,FT,T13,7/31/2014,15:30,point,0.3,0.3,2,,11.32061741,0.446583788,0
957,24,FT,T16,7/31/2014,15:30,point,0.3,0.3,1,,11.99783451,NA,0
958,24,FT,T16,7/31/2014,15:30,point,0.3,0.3,2,,13.08078299,0.478824099,0
959,24,FT,T19,7/31/2014,15:30,point,0.3,0.3,1,,12.40722354,NA,0
960,24,FT,T19,7/31/2014,15:30,point,0.3,0.3,2,,11.89046572,NA,0
961,24,FT,T22,7/31/2014,15:30,point,0.3,0.3,1,,10.58484168,NA,0
962,24,FT,T22,7/31/2014,15:30,point,0.3,0.3,2,,9.91452987,NA,0
963,24,FT,T25,7/31/2014,15:30,point,0.3,0.3,1,,10.68683721,NA,0
964,24,FT,T25,7/31/2014,15:30,point,0.3,0.3,2,,12.55864763,NA,0
965,24,FT,T28,7/31/2014,15:30,point,0.3,0.3,1,,12.61389214,NA,0
966,24,FT,T28,7/31/2014,15:30,point,0.3,0.3,2,,18.64900167,NA,0
967,17,BR,DeepHole,8/1/2014,9:15,PML,0,2.5,1,,10.04423204,0.331555208,0
968,17,BR,DeepHole,8/1/2014,9:15,PML,0,2.5,2,,10.1159932,0.383865144,0
969,17,BR,DeepHole,8/1/2014,9:15,Hypo,4,4,1,,9.175410274,NA,0
970,17,BR,DeepHole,8/1/2014,9:15,Hypo,4,4,2,,10.50297416,1.115888043,0
971,19,BH,DeepHole,8/1/2014,9:30,PML,0,5,1,,14.38261282,NA,0
972,19,BH,DeepHole,8/1/2014,9:30,PML,0,5,2,,11.96126368,NA,0
973,19,BV,DeepHole,8/1/2014,11:15,PML,0,5,1,,3.54825283,NA,0
974,19,BV,DeepHole,8/1/2014,11:15,PML,0,5,2,,7.710126499,NA,0
975,19,ER,DeepHole,8/1/2014,12:15,PML,0,4.5,1,,6.709226206,NA,0
976,19,ER,DeepHole,8/1/2014,12:15,PML,0,4.5,2,,6.776439195,NA,0
977,19,AQ,DeepHole,8/1/2014,13:15,PML,0,4,1,,6.341123627,0.231384373,0
978,19,AQ,DeepHole,8/1/2014,13:15,PML,0,4,2,,4.102902677,0.185241138,0
979,19,MC,DeepHole,8/4/2014,9:15,PML,0,2,1,,14.91598074,0.417073781,0
980,19,MC,DeepHole,8/4/2014,9:15,PML,0,2,2,,16.21569189,0.456410132,0
981,19,DW,DeepHole,8/4/2014,10:20,PML,0,1,1,,15.93466916,0.392917246,0
982,19,DW,DeepHole,8/4/2014,10:20,PML,0,1,2,,12.34307107,NA,0
983,15,HB,DeepHole,8/5/2014,10:25,PML,0,0.5,1,,24.04360138,0.561891797,0
984,15,HB,DeepHole,8/5/2014,10:25,PML,0,0.5,2,,24.40648716,NA,0
985,15,HB,DeepHole,8/5/2014,10:25,Hypo,5,5,1,,28.61506065,NA,0
986,15,HB,DeepHole,8/5/2014,10:25,Hypo,5,5,2,,29.69348563,NA,0
987,15,HB,Outlet,8/5/2014,10:25,Surface,0,0,1,,19.78823972,NA,0
988,15,HB,Outlet,8/5/2014,10:25,Surface,0,0,2,,17.8901418,NA,0
989,15,HB,WC1,8/5/2014,10:25,Surface,0,0,1,,26.45409276,NA,0
990,15,HB,WC1,8/5/2014,10:25,Surface,0,0,2,,24.52224646,NA,0
991,15,HB,WC2,8/5/2014,10:25,Surface,0,0,1,,21.55387131,NA,0
992,15,HB,WC2,8/5/2014,10:25,Surface,0,0,2,,24.93563675,NA,0
994,15,CR,DeepHole,8/5/2014,13:10,PML,0,3,2,,4.439309128,NA,0
995,15,CR,DeepHole,8/5/2014,13:10,Hypo,10,10,1,,4.370075964,NA,0
996,15,CR,DeepHole,8/5/2014,13:10,Hypo,10,10,2,,3.916370809,NA,0
997,15,CR,Outlet,8/5/2014,13:10,Surface,0,0,1,,4.815733598,NA,0
998,15,CR,Outlet,8/5/2014,13:10,Surface,0,0,2,,4.474869197,NA,0
999,15,CR,WC1,8/5/2014,13:10,Surface,0,0,1,,6.473716001,NA,0
1000,15,CR,WC1,8/5/2014,13:10,Surface,0,0,2,,7.655703049,NA,0
1001,15,CR,WC2,8/5/2014,13:10,Surface,0,0,1,,8.011729151,NA,0
1002,15,CR,WC2,8/5/2014,13:10,Surface,0,0,2,,7.90762136,0.294884642,0
1003,3,WL,DeepHole,8/6/2014,10:10,PML,0,2,1,,6.859294693,0.28482092,0
1004,3,WL,DeepHole,8/6/2014,10:10,PML,0,2,2,,7.491034079,NA,0
1005,3,WL,DeepHole,8/6/2014,10:10,Hypo,8,8,1,,6.707956176,0.55198666,0
1006,3,WL,DeepHole,8/6/2014,10:10,Hypo,8,8,2,,8.573603432,NA,0
1007,3,EL,DeepHole,8/6/2014,11:40,PML,0,1.5,1,,9.29578517,NA,0
1008,3,EL,DeepHole,8/6/2014,11:40,PML,0,1.5,2,,16.24895395,NA,1
1009,3,EL,DeepHole,8/6/2014,11:40,Hypo,8,8,1,,10.7254401,NA,0
1010,3,EL,DeepHole,8/6/2014,11:40,Hypo,8,8,2,,9.483181611,0.47008563,0
1011,3,EL,Outlet,8/6/2014,12:45,Surface,0,0,1,,8.802543915,0.366778843,0
1012,3,EL,Outlet,8/6/2014,12:45,Surface,0,0,2,,9.014643322,NA,0
1013,15,MO,DeepHole,8/7/2014,9:00,PML,0,1,1,,16.57887488,NA,0
1014,15,MO,DeepHole,8/7/2014,9:00,PML,0,1,2,,15.3616111,NA,0
1015,15,MO,DeepHole,8/7/2014,9:00,Hypo,5,5,1,,17.6747645,NA,0
1016,15,MO,DeepHole,8/7/2014,9:00,Hypo,5,5,2,,16.18665297,NA,0
1017,15,MO,Outlet,8/7/2014,9:00,Surface,0,0,1,,16.96317819,NA,0
1018,15,MO,Outlet,8/7/2014,9:00,Surface,0,0,2,,13.13208497,NA,0
1019,15,MO,Inlet1,8/7/2014,10:35,Surface,0,0,1,,10.37250438,NA,0
1020,15,MO,Inlet1,8/7/2014,10:35,Surface,0,0,2,,9.027631875,NA,0
1021,15,MO,Inlet2,8/7/2014,10:50,Surface,0,0,1,,26.05445605,NA,0
1022,15,MO,Inlet2,8/7/2014,10:50,Surface,0,0,2,,28.26352909,NA,0
1023,15,MO,Inlet3,8/7/2014,10:20,Surface,0,0,1,,54.86556125,NA,0
1024,15,MO,Inlet3,8/7/2014,10:20,Surface,0,0,2,,44.41543381,1.283857252,0
1025,15,CR,DeepHole,8/11/2014,9:10,PML,0,3,1,,5.324794099,NA,0
1026,15,CR,DeepHole,8/11/2014,9:10,PML,0,3,2,,5.399761971,NA,0
1027,15,CR,DeepHole,8/11/2014,9:10,Hypo,10,10,1,,4.196481367,NA,0
1028,15,CR,DeepHole,8/11/2014,9:10,Hypo,10,10,2,,4.322201405,NA,0
1029,15,CR,Outlet,8/11/2014,9:55,Surface,0,0,1,,4.84585072,NA,0
1030,15,CR,Outlet,8/11/2014,9:55,Surface,0,0,2,,5.315880675,NA,0
1031,15,CR,WC1,8/11/2014,9:00,Surface,0,0,1,,6.55778547,NA,0
1032,15,CR,WC1,8/11/2014,9:00,Surface,0,0,2,,6.591743067,NA,0
1033,15,CR,WC2,8/11/2014,9:00,Surface,0,0,1,,7.411071047,NA,0
1034,15,CR,WC2,8/11/2014,9:00,Surface,0,0,2,,7.249298272,NA,0
1035,15,HB,DeepHole,8/11/2014,13:30,PML,0,0.5,1,,22.07899117,NA,0
1036,15,HB,DeepHole,8/11/2014,13:30,PML,0,0.5,2,,23.33603491,NA,0
1037,15,HB,DeepHole,8/11/2014,13:30,Hypo,5,5,1,,29.5441653,NA,0
1038,15,HB,DeepHole,8/11/2014,13:30,Hypo,5,5,2,,30.51943216,NA,0
1039,15,HB,Outlet,8/11/2014,14:15,Surface,0,0,1,,22.57653026,NA,0
1040,15,HB,Outlet,8/11/2014,14:15,Surface,0,0,2,,22.99440053,NA,0
1041,15,HB,WC1,8/11/2014,14:15,Surface,0,0,1,,24.0539385,NA,0
1042,15,HB,WC1,8/11/2014,14:15,Surface,0,0,2,,24.42397402,NA,0
1043,15,HB,WC2,8/11/2014,14:15,Surface,0,0,1,,24.95160669,NA,0
1044,15,HB,WC2,8/11/2014,14:15,Surface,0,0,2,,23.03321655,0.574509349,0
1045,3,WL,DeepHole,8/12/2014,8:50,PML,0,2,1,,6.584422632,NA,0
1046,3,WL,DeepHole,8/12/2014,8:50,PML,0,2,2,,6.321684554,NA,0
1047,3,WL,DeepHole,8/12/2014,8:50,Hypo,8,8,1,,6.903674084,0.554322346,0
1048,3,WL,DeepHole,8/12/2014,8:50,Hypo,8,8,2,,7.039438441,NA,0
1049,3,EL,DeepHole,8/12/2014,10:25,PML,0,2,1,,9.78278054,0.371448543,0
1050,3,EL,DeepHole,8/12/2014,10:25,PML,0,2,2,,9.668861032,NA,0
1051,3,EL,DeepHole,8/12/2014,10:25,Hypo,8,8,1,,13.21321609,NA,0
1052,3,EL,DeepHole,8/12/2014,10:25,Hypo,8,8,2,,11.63251228,0.766841161,0
1053,3,EL,Outlet,8/12/2014,12:30,Surface,0,0,1,,9.571359464,0.478607083,0
1054,3,EL,Outlet,8/12/2014,12:30,Surface,0,0,2,,10.22362277,NA,0
1055,15,MO,DeepHole,8/14/2014,9:15,PML,0,1.5,1,,16.79471553,NA,0
1056,15,MO,DeepHole,8/14/2014,9:15,PML,0,1.5,2,,16.94934059,NA,0
1057,15,MO,DeepHole,8/14/2014,9:15,Hypo,5,5,1,,18.31306187,NA,0
1058,15,MO,DeepHole,8/14/2014,9:15,Hypo,5,5,2,,17.13113148,NA,0
1059,15,MO,Inlet1,8/14/2014,10:25,Surface,0,0,1,,9.808686494,0.397029118,0
1060,15,MO,Inlet1,8/14/2014,10:25,Surface,0,0,2,,10.41641165,NA,0
1061,15,MO,Inlet2,8/14/2014,10:35,Surface,0,0,1,,28.08691573,NA,0
1062,15,MO,Inlet2,8/14/2014,10:35,Surface,0,0,2,,28.33643048,NA,0
1063,15,MO,Inlet3,8/14/2014,10:15,Surface,0,0,1,,51.39344233,NA,0
1064,15,MO,Inlet3,8/14/2014,10:15,Surface,0,0,2,,51.42064906,NA,0
1065,15,MO,Outlet,8/14/2014,9:15,Surface,0,0,1,,15.93486216,0.592861169,0
1066,15,MO,Outlet,8/14/2014,9:15,Surface,0,0,2,,16.72754112,NA,0
1067,3,WL,DeepHole,8/20/2014,9:00,PML,0,3,1,,6.82946843,NA,0
1068,3,WL,DeepHole,8/20/2014,9:00,PML,0,3,2,,5.616924516,NA,0
1069,3,WL,DeepHole,8/20/2014,9:00,Hypo,8,8,1,,6.784307311,NA,0
1070,3,WL,DeepHole,8/20/2014,9:00,Hypo,8,8,2,,5.937722898,NA,0
1071,3,EL,DeepHole,8/20/2014,10:30,PML,0,2,1,,12.68462254,NA,0
1072,3,EL,DeepHole,8/20/2014,10:30,PML,0,2,2,,8.430751132,0.327410432,0
1073,3,EL,DeepHole,8/20/2014,10:30,Hypo,8,8,1,,12.93867236,0.517688129,0
1074,3,EL,DeepHole,8/20/2014,10:30,Hypo,8,8,2,,11.19147571,NA,0
1075,3,EL,Outlet,8/20/2014,10:30,Surface,0,0,1,,8.506316829,NA,0
1076,3,EL,Outlet,8/20/2014,10:30,Surface,0,0,2,,10.0367387,NA,0
1077,15,MO,DeepHole,8/23/2014,11:45,PML,0,0.5,1,,16.73712076,0.673605428,0
1078,15,MO,DeepHole,8/23/2014,11:45,PML,0,0.5,2,,17.52000826,NA,0
1079,15,MO,DeepHole,8/23/2014,11:45,Hypo,5,5,1,,12.65567777,1.73164061,0
1080,15,MO,DeepHole,8/23/2014,11:45,Hypo,5,5,2,,15.93355259,NA,0
1081,15,MO,Inlet1,8/23/2014,13:10,Surface,0,0,1,,10.52747972,0.409372142,0
1082,15,MO,Inlet1,8/23/2014,13:10,Surface,0,0,2,,10.66438622,NA,0
1083,15,MO,Inlet2,8/23/2014,13:30,Surface,0,0,1,,26.34610018,0.77037332,0
1084,15,MO,Inlet2,8/23/2014,13:30,Surface,0,0,2,,27.22154494,NA,0
1085,15,MO,Inlet3,8/23/2014,13:05,Surface,0,0,1,,50.74553397,NA,0
1086,15,MO,Inlet3,8/23/2014,13:05,Surface,0,0,2,,50.97868544,NA,0
1087,15,MO,Outlet,8/23/2014,11:45,Surface,0,0,1,,15.19632065,NA,0
1088,15,MO,Outlet,8/23/2014,11:45,Surface,0,0,2,,16.13336466,0.523468609,0
1089,15,HB,DeepHole,8/24/2014,11:00,PML,0,0.5,1,,21.40541024,NA,0
1090,15,HB,DeepHole,8/24/2014,11:00,PML,0,0.5,2,,24.01210034,NA,0
1091,15,HB,DeepHole,8/24/2014,11:00,Hypo,5,5,1,,29.56690003,NA,0
1092,15,HB,DeepHole,8/24/2014,11:00,Hypo,5,5,2,,29.18075383,NA,0
1093,15,HB,WC1,8/24/2014,11:00,Surface,0,0,1,,27.81344874,NA,0
1094,15,HB,WC1,8/24/2014,11:00,Surface,0,0,2,,26.53503619,NA,0
1095,15,HB,WC2,8/24/2014,11:00,Surface,0,0,1,,24.46161802,NA,0
1096,15,HB,WC2,8/24/2014,11:00,Surface,0,0,2,,26.472195,NA,0
1097,15,HB,Outlet,8/24/2014,11:00,Surface,0,0,1,,23.92430447,NA,0
1098,15,HB,Outlet,8/24/2014,11:00,Surface,0,0,2,,22.32042959,NA,0
1099,15,CR,DeepHole,8/24/2014,13:00,PML,0,2.5,1,,5.016615887,0.257175951,0
1100,15,CR,DeepHole,8/24/2014,13:00,PML,0,2.5,2,,4.760916527,NA,0
1101,15,CR,DeepHole,8/24/2014,13:00,Hypo,10,10,1,,4.523082151,NA,0
1102,15,CR,DeepHole,8/24/2014,13:00,Hypo,10,10,2,,4.649603667,NA,0
1103,15,CR,WC1,8/24/2014,13:00,Surface,0,0,1,,6.941060694,NA,0
1104,15,CR,WC1,8/24/2014,13:00,Surface,0,0,2,,7.223968235,0.331475101,0
1105,15,CR,WC2,8/24/2014,13:00,Surface,0,0,1,,8.580038488,NA,0
1106,15,CR,WC2,8/24/2014,13:00,Surface,0,0,2,,9.287831617,NA,0
1107,15,CR,DeepHole,9/25/2014,9:30,PML,0,6,1,,5.767668311,0.289226617,0
1108,15,CR,DeepHole,9/25/2014,9:30,PML,0,6,2,,7.018785631,0.247059674,0
1109,15,CR,DeepHole,9/25/2014,9:30,Hypo,10,10,1,,6.546144156,0.514827781,0
1110,15,CR,DeepHole,9/25/2014,9:30,Hypo,10,10,2,,5.092090028,0.346412908,0
1111,15,CR,Outlet,9/25/2014,9:30,Surface,0,0,1,,4.631436902,0.312044953,0
1112,15,CR,Outlet,9/25/2014,9:30,Surface,0,0,2,,3.620864189,0.15782293,0
