Project ID,Lake ID,Site,Date Sample ,Time Sample,Depth (m),temp,DO (mg/L),DO (%sat),SpCond (uS/cm),pH,ORP,PAR (uE/m2/s),Comments
3,WL,DeepHole,7/30/14,9:05,3.5,12.4,10.98,102.4,11.6,6.66,151,16
3,WL,DeepHole,7/30/14,9:05,4,10,6.8,59.9,12.4,7.13,148.4,9
3,WL,DeepHole,7/30/14,9:05,4.5,7.8,3.82,31.5,13.1,7.58,26.1,
3,WL,DeepHole,7/30/14,9:05,5,6.6,3.11,25.2,12.6,7.96,-60.2,
3,WL,DeepHole,7/30/14,9:05,5.5,5.4,3.32,26.2,16.3,8.45,-123.9,
3,WL,DeepHole,7/30/14,9:05,6,5,3.45,27,17,8.73,-157.9,
3,WL,DeepHole,7/30/14,9:05,6.5,4.8,3.56,27.7,17.1,8.91,-156.1,
3,WL,DeepHole,7/30/14,9:05,7,4.6,3.62,28,17.2,9.03,-174.6,
3,WL,DeepHole,7/30/14,9:05,7.5,4.5,3.66,28.1,17.3,9.4,-219.9,
3,WL,DeepHole,7/30/14,9:05,8,4.5,3.63,28,17.4,9.47,-229.4,
3,WL,DeepHole,7/30/14,9:05,9,4.5,3.66,28.4,17.5,9.74,-248.6,
3,WL,DeepHole,7/30/14,9:05,10,4.4,3.72,28.8,18.2,9.74,-217.5,
3,WL,DeepHole,7/30/14,9:05,11,4.4,3.78,29.1,18.4,10.05,-230.9,
3,WL,DeepHole,7/30/14,9:05,12,4.4,3.8,29.3,18.6,10.16,-232.9,
3,WL,DeepHole,7/30/14,9:05,13,4.4,3.9,30,20,10.24,-248.4,,
3,WL,DeepHole,7/30/14,9:05,14,4.4,3.93,30.4,21.4,10.39,-262.5,,
17,BA,DeepHole,7/31/14,9:45,0,21.7,8.33,100.2,,,,879,Deck PAR 1250; sunny; SE
17,BA,DeepHole,7/31/14,9:45,0.25,,,,,,,670.2,
17,BA,DeepHole,7/31/14,9:45,0.5,21.6,8.24,98.2,,,,535.5,
17,BA,DeepHole,7/31/14,9:45,0.75,,,,,,,409.4,
17,BA,DeepHole,7/31/14,9:45,1,21.4,8.14,97.5,,,,337.3,
17,BA,DeepHole,7/31/14,9:45,1.5,21.3,8.3,99.5,,,,223.4,
17,BA,DeepHole,7/31/14,9:45,2,21.3,8.24,98.5,,,,163.6,
17,BA,DeepHole,7/31/14,9:45,2.5,21.2,8.24,98.3,,,,113.5,
17,BA,DeepHole,7/31/14,9:45,3,21.2,8.26,98.7,,,,54.2,
17,BA,DeepHole,7/31/14,9:45,3.5,21.1,8,95.3,,,,44.7,
17,BA,DeepHole,7/31/14,9:45,4,19,9.79,114.6,,,,63.4,
17,BA,DeepHole,7/31/14,9:45,4.5,15.8,10.52,113.5,,,,22.9,
17,BA,DeepHole,7/31/14,9:45,5,12.6,11,109.5,,,,15.5,
17,BA,DeepHole,7/31/14,9:45,5.5,10.5,9.15,86.9,,,,7.9,
17,BA,DeepHole,7/31/14,9:45,6,9,5.4,49.4,,,,,
17,BA,DeepHole,7/31/14,9:45,6.5,8.1,2.65,23.8,,,,,
17,BA,DeepHole,7/31/14,9:45,7,7.8,1.9,16.9,,,,,
17,BA,DeepHole,7/31/14,9:45,7.5,7.5,1.44,12.7,,,,,
17,BA,DeepHole,7/31/14,9:45,8,7.2,1.07,9.4,,,,,
17,BA,DeepHole,7/31/14,9:45,9,6.7,0.17,1.3,,,,,
17,BA,DeepHole,7/31/14,9:45,10,6.3,0.13,1.1,,,,,
17,BA,DeepHole,7/31/14,9:45,11,6.1,0.1,0.9,,,,,
17,BA,DeepHole,7/31/14,9:45,12,5.9,0.09,0.8,,,,,
17,BA,DeepHole,7/31/14,9:45,13,5.9,0.08,0.7,,,,,
19,TF,DeepHole,7/31/14,13:45,0,22,7.83,95.2,,,,1449.3,"Deck PAR 2179; sunny; JL, NC"
19,TF,DeepHole,7/31/14,13:45,0.25,,,,,,,951.7,
19,TF,DeepHole,7/31/14,13:45,0.5,22.1,7.83,95,,,,592.1,
19,TF,DeepHole,7/31/14,13:45,0.75,,,,,,,435.6,
19,TF,DeepHole,7/31/14,13:45,1,22,7.87,94.9,,,,308.7,
19,TF,DeepHole,7/31/14,13:45,1.5,21.7,7.81,94.2,,,,158.55,
19,TF,DeepHole,7/31/14,13:45,2,21.3,7.61,91.2,,,,81.55,
19,TF,DeepHole,7/31/14,13:45,2.5,21.1,7.26,86.8,,,,38.81,
19,TF,DeepHole,7/31/14,13:45,3,20.6,6.87,81.3,,,,18.19,
19,TF,DeepHole,7/31/14,13:45,3.5,20.4,6.56,77.2,,,,12.5,
19,TF,DeepHole,7/31/14,13:45,4,20.4,6.3,74,,,,6.8,
19,TF,DeepHole,7/31/14,13:45,4.5,20.1,4.7,55,,,,3.7,
19,TF,DeepHole,7/31/14,13:45,5,16.3,0.5,3.5,,,,2,
19,TF,DeepHole,7/31/14,13:45,5.5,15.2,0.12,1.4,,,,0.92,
19,TF,DeepHole,7/31/14,13:45,6,12.4,0.11,1,,,,0.35,
19,TF,DeepHole,7/31/14,13:45,6.5,10.6,0.1,1,,,,0.27,
19,TF,DeepHole,7/31/14,13:45,7,9.7,0.1,0.9,,,,0.11,
19,TF,DeepHole,7/31/14,13:45,7.5,9,0.1,0.9,,,,0.01,
19,TF,DeepHole,7/31/14,13:45,8,8.9,0.09,0.8,,,,0,
19,TF,DeepHole,7/31/14,13:45,9,8.3,0.1,0.9,,,,,
19,AQ,DeepHole,8/1/14,13:15,0,32.6,8.08,100.8,,,,1366.1,"Deck PAR 2132; sunny; JL, NC"
19,AQ,DeepHole,8/1/14,13:15,0.25,,,,,,,974.5,
19,AQ,DeepHole,8/1/14,13:15,0.5,23.5,8.08,100.5,,,,787.1
19,AQ,DeepHole,8/1/14,13:15,0.75,,,,,,,612.8
19,AQ,DeepHole,8/1/14,13:15,1,22.8,8.11,101,,,,550.9
19,AQ,DeepHole,8/1/14,13:15,1.5,22.1,8.25,100.5,,,,352.9
19,AQ,DeepHole,8/1/14,13:15,2,22,8.18,99.5,,,,158.3
19,AQ,DeepHole,8/1/14,13:15,2.5,21.8,8.28,100.2,,,,77.99
19,AQ,DeepHole,8/1/14,13:15,3,21.5,8,96,,,,54.16
19,AQ,DeepHole,8/1/14,13:15,3.5,21,7.83,93.2,,,,37.19
19,AQ,DeepHole,8/1/14,13:15,4,20.6,6.89,81.3,,,,26.16
19,AQ,DeepHole,8/1/14,13:15,4.5,18.6,2.59,29.6,,,,17.79
19,AQ,DeepHole,8/1/14,13:15,5,15.8,0.32,3.4,,,,13.74
19,AQ,DeepHole,8/1/14,13:15,5.5,12.7,0.78,7.8,,,,11.68
19,AQ,DeepHole,8/1/14,13:15,6,10.5,0.12,1.2,,,,4.52
19,AQ,DeepHole,8/1/14,13:15,6.5,9.5,0.07,0.7,,,,0.97
19,AQ,DeepHole,8/1/14,13:15,7,9.2,0.08,0.7,,,,0.06
19,AQ,DeepHole,8/1/14,13:15,7.5,8.8,0.08,0.7,,,,0.02
19,AQ,DeepHole,8/1/14,13:15,8,8.7,0.07,0.6,,,,0,
19,ER,DeepHole,8/1/14,12:15,0,23.8,8.36,104.5,,,,1460.7,"Deck PAR 2258; sunny; JL, NC"
19,ER,DeepHole,8/1/14,12:15,0.25,,,,,,,1182.5,
19,ER,DeepHole,8/1/14,12:15,0.5,23.7,8.25,103.5,,,,936.8,
19,ER,DeepHole,8/1/14,12:15,0.75,,,,,,,767.8,
19,ER,DeepHole,8/1/14,12:15,1,23.3,8.26,103,,,,755.8,
19,ER,DeepHole,8/1/14,12:15,1.5,23,8.37,103.6,,,,559.1,
19,ER,DeepHole,8/1/14,12:15,2,22.7,8.36,102,,,,418.1,
19,ER,DeepHole,8/1/14,12:15,2.5,22.6,8.41,103.4,,,,314.6,
19,ER,DeepHole,8/1/14,12:15,3,22.5,8.05,99.4,,,,234.3,
19,ER,DeepHole,8/1/14,12:15,3.5,22.4,8.09,99.2,,,,144.15,
19,ER,DeepHole,8/1/14,12:15,4,22.1,7.18,87.5,,,,126.75,
19,ER,DeepHole,8/1/14,12:15,4.5,22,6.17,75.2,,,,90.16,
19,ER,DeepHole,8/1/14,12:15,5,21.7,2.41,28.9,,,,61.88,
19,ER,DeepHole,8/1/14,12:15,5.5,21.4,,,,,,,
19,BV,DeepHole,8/1/14,11:15,0,22.9,9.75,119.7,,,,1245.8,"Deck PAR 2025; sunny; JL, NC"
19,BV,DeepHole,8/1/14,11:15,0.25,,,,,,,953.2
19,BV,DeepHole,8/1/14,11:15,0.5,22.7,9.8,121.1,,,,731.2
19,BV,DeepHole,8/1/14,11:15,0.75,,,,,,,545.5
19,BV,DeepHole,8/1/14,11:15,1,22.1,9.74,119,,,,408.8
19,BV,DeepHole,8/1/14,11:15,1.5,21.9,9.63,117.1,,,,216.9
19,BV,DeepHole,8/1/14,11:15,2,21.7,9.32,113.1,,,,122.24
19,BV,DeepHole,8/1/14,11:15,2.5,21.6,9.2,111,,,,77.32
19,BV,DeepHole,8/1/14,11:15,3,21.6,9.17,110.1,,,,46.37
19,BV,DeepHole,8/1/14,11:15,3.5,21.5,9,108.5,,,,28.98
19,BV,DeepHole,8/1/14,11:15,4,21.2,7.3,86.5,,,,17.31
19,BV,DeepHole,8/1/14,11:15,4.5,21,6.38,75.6,,,,10.72
19,BV,DeepHole,8/1/14,11:15,5,20.3,4.44,52,,,,7
19,BV,DeepHole,8/1/14,11:15,5.5,19.9,3.29,38.2,,,,4.18
19,BV,DeepHole,8/1/14,11:15,6,19.4,1,11.5,,,,2.19
19,BV,DeepHole,8/1/14,11:15,6.5,19.1,0.73,8.4,,,,1.39
19,BV,DeepHole,8/1/14,11:15,7,18.9,0.26,3,,,,0.94
19,BV,DeepHole,8/1/14,11:15,7.5,18.3,0.07,0.8,,,,0.5,
19,BV,DeepHole,8/1/14,11:15,8,17.4,0.06,0.7,,,,0.35,
19,BV,DeepHole,8/1/14,11:15,9,16,0.06,0.6,,,,0.09,
19,BV,DeepHole,8/1/14,11:15,10,14.9,0.05,0.6,,,,,
19,BH,DeepHole,8/1/14,9:30,0,21.9,7.63,91.6,,,,863.2,"Deck PAR 1393.1; sunny; JL, NC"
19,BH,DeepHole,8/1/14,9:30,0.25,,,,,,,495.1,
19,BH,DeepHole,8/1/14,9:30,0.5,21.8,7.49,89.9,,,,346.1,
19,BH,DeepHole,8/1/14,9:30,0.75,,,,,,,219.6,
19,BH,DeepHole,8/1/14,9:30,1,21.6,7.47,88.9,,,,117.3,
19,BH,DeepHole,8/1/14,9:30,1.5,21.6,7.65,91,,,,73.97,
19,BH,DeepHole,8/1/14,9:30,2,21.6,7.59,90.5,,,,32.59,
19,BH,DeepHole,8/1/14,9:30,2.5,21.5,7.67,91.4,,,,22.91,
19,BH,DeepHole,8/1/14,9:30,3,21,7.07,83.6,,,,13.08,
19,BH,DeepHole,8/1/14,9:30,3.5,20.6,6.72,78.9,,,,7.34,
19,BH,DeepHole,8/1/14,9:30,4,20.5,6.57,76.9,,,,4.22,
19,BH,DeepHole,8/1/14,9:30,4.5,20.3,6.33,73.7,,,,2.35,
19,BH,DeepHole,8/1/14,9:30,5,20.1,6.22,72.2,,,,1.35,
19,BH,DeepHole,8/1/14,9:30,5.5,18.5,4.36,48.9,,,,0.78,
19,BH,DeepHole,8/1/14,9:30,6,15.7,2.43,25.8,,,,0.43,
19,BH,DeepHole,8/1/14,9:30,6.5,12.7,1.33,13.3,,,,0.22,
19,BH,DeepHole,8/1/14,9:30,7,10.5,1.72,16.4,,,,0.11,
19,BH,DeepHole,8/1/14,9:30,7.5,9.7,1.35,12.6,,,,0.06,
19,BH,DeepHole,8/1/14,9:30,8,9,1.5,14,,,,0.01,
19,BH,DeepHole,8/1/14,9:30,9,8.5,1.37,12.3,,,,0,
19,BH,DeepHole,8/1/14,9:30,10,8.2,1.03,9.2,,,,,
19,BH,DeepHole,8/1/14,9:30,11,8,0.7,6.2,,,,,
19,BH,DeepHole,8/1/14,9:30,12,7.8,0.12,1.1,,,,,
17,BR,DeepHole,8/1/14,9:15,0,22,8.18,98.2,,,,575,"Deck PAR 820; sunny, but a bit overcast; SE"
17,BR,DeepHole,8/1/14,9:15,0.25,,,,,,,339.1,
17,BR,DeepHole,8/1/14,9:15,0.5,22,8.08,96.1,,,,234,
17,BR,DeepHole,8/1/14,9:15,0.75,,,,,,,130.5,
17,BR,DeepHole,8/1/14,9:15,1,21.7,8.11,97.1,,,,107.1,
17,BR,DeepHole,8/1/14,9:15,1.5,21.6,7.78,92.5,,,,55.2,
17,BR,DeepHole,8/1/14,9:15,2,21.2,5.89,69.9,,,,27.3,
17,BR,DeepHole,8/1/14,9:15,2.5,20.5,3.23,37.8,,,,17.2,
17,BR,DeepHole,8/1/14,9:15,3,19,0.49,5.6,,,,7.4,
17,BR,DeepHole,8/1/14,9:15,3.5,16.4,0.12,1.3,,,,1.1,
17,BR,DeepHole,8/1/14,9:15,4,14.3,0.1,0.9,,,,,
17,BR,DeepHole,8/1/14,9:15,4.5,13.3,0.07,0.7,,,,,
17,BR,DeepHole,8/1/14,9:15,5,12.7,0.06,0.6,,,,,
19,DW,DeepHole,8/4/14,10:20,0,23.4,7.24,89.8,,,,316.8,"Deck PAR 666.8; mostly cloudy; JL, NC"
19,DW,DeepHole,8/4/14,10:20,0.25,,,,,,,170.6,
19,DW,DeepHole,8/4/14,10:20,0.5,23.4,7.15,88.8,,,,79.56,
19,DW,DeepHole,8/4/14,10:20,0.75,,,,,,,47.38,
19,DW,DeepHole,8/4/14,10:20,1,23.4,7.23,89.6,,,,23.89,
19,DW,DeepHole,8/4/14,10:20,1.5,21.6,6.28,75.1,,,,10.88,
19,DW,DeepHole,8/4/14,10:20,2,19.7,3.37,39,,,,5.01,
19,DW,DeepHole,8/4/14,10:20,2.5,16.5,0.83,9,,,,2.32,
19,DW,DeepHole,8/4/14,10:20,3,12.7,1.51,15.1,,,,1.27,
19,DW,DeepHole,8/4/14,10:20,3.5,10.4,2.17,20.3,,,,0.72,
19,DW,DeepHole,8/4/14,10:20,4,8,2.4,21.4,,,,0.4,
19,DW,DeepHole,8/4/14,10:20,4.5,6.6,2.56,22.1,,,,0.22,
19,DW,DeepHole,8/4/14,10:20,5,5.7,2.32,19.6,,,,0.11,
19,DW,DeepHole,8/4/14,10:20,5.5,5.2,1.5,12.3,,,,0.06,
19,DW,DeepHole,8/4/14,10:20,6,5,0.2,1.7,,,,0.01,
19,DW,DeepHole,8/4/14,10:20,6.5,4.9,0.17,1.4,,,,0,
19,DW,DeepHole,8/4/14,10:20,7,4.8,0.16,1.3,,,,,
19,MC,DeepHole,8/4/14,9:15,0,22.9,7.55,92.7,,,,330.7,"Deck PAR 669; mostly cloudy; JL, NC"
19,MC,DeepHole,8/4/14,9:15,0.25,,,,,,,165.92,
19,MC,DeepHole,8/4/14,9:15,0.5,23,7.41,91,,,,91.65,
19,MC,DeepHole,8/4/14,9:15,0.75,,,,,,,47.08,
19,MC,DeepHole,8/4/14,9:15,1,22.9,7.41,91,,,,27.57,
19,MC,DeepHole,8/4/14,9:15,1.5,22.9,7.37,90.9,,,,12.3,
19,MC,DeepHole,8/4/14,9:15,2,22.7,7.07,85.9,,,,6.7,
19,MC,DeepHole,8/4/14,9:15,2.5,21.6,5.7,68.1,,,,3,
19,MC,DeepHole,8/4/14,9:15,3,21,3.94,46.5,,,,1.49,
19,MC,DeepHole,8/4/14,9:15,3.5,20.6,3.05,35.7,,,,0.72,
19,MC,DeepHole,8/4/14,9:15,4,19.9,1.86,21.5,,,,0.34,
19,MC,DeepHole,8/4/14,9:15,4.5,18.5,0.2,2.2,,,,0.17,
19,MC,DeepHole,8/4/14,9:15,5,16.4,0.11,1.2,,,,0.07,
19,MC,DeepHole,8/4/14,9:15,5.5,14.5,0.11,1.1,,,,0.01,
19,MC,DeepHole,8/4/14,9:15,6,13.2,0.09,1,,,,,
15,HB,DeepHole,8/5/14,10:25,0,21.6,5.21,58.3,13.6,5.82,70.2,1419.4,"Deck PAR 2354; Deck temp 18.0C; sunny; BC, SM; flux- 1. 11:15, 2. 11:15, 3. 11:33, 4. 11:40, 5. 11:42, 6. _, 7. 11:28, 8. 11:31; Bubble- 1. 11:15 (empty), 2. 11:15 (empty), 3. 11:33 (empty (accidentally let some surface air in)), 4. 11:40, 5. 11:42 (25)[4], 6. broken, 7. 11:28 [1, 2; 6, 7] (240)(broken. As gas was pulled, bubble kept expanding), 8. 11:31 (empty)"
15,HB,DeepHole,8/5/14,10:25,0.25,,,,,,,277.7,
15,HB,DeepHole,8/5/14,10:25,0.5,20.9,5.23,56.9,13.5,5.71,63.5,89.38,
15,HB,DeepHole,8/5/14,10:25,0.75,,,,,,,30.01,
15,HB,DeepHole,8/5/14,10:25,1,18.8,1.59,18.7,14.5,5.13,41.1,11.26,
15,HB,DeepHole,8/5/14,10:25,1.5,14.9,0.55,5.3,16.4,4.99,25.3,1.16,
15,HB,DeepHole,8/5/14,10:25,2,10.7,0.67,6,17.4,5.27,-2.5,0.18,
15,HB,DeepHole,8/5/14,10:25,2.5,7.9,0.71,6.3,19.1,5.96,-58.2,,
15,HB,DeepHole,8/5/14,10:25,3,6.2,0.78,6.2,18.9,6.33,-82,,
15,HB,DeepHole,8/5/14,10:25,3.5,5.2,0.8,6.1,18.9,6.67,-101.7,,
15,HB,DeepHole,8/5/14,10:25,4,4.5,0.68,5.3,20.4,7.57,-160.9,,
15,HB,DeepHole,8/5/14,10:25,4.5,4.3,0.66,5.1,21.8,7.79,-176,,
15,HB,DeepHole,8/5/14,10:25,5,4.2,0.65,4.9,22.6,7.98,-186.1,,
15,HB,DeepHole,8/5/14,10:25,5.5,4.1,0.62,4.9,23.3,8.09,-191.6,,
15,HB,DeepHole,8/5/14,10:25,6,4.1,0.6,4.6,23.9,8.22,-199.7,,
15,HB,DeepHole,8/5/14,10:25,6.5,4.1,0.57,4.5,26.1,8.3,-202.2,,
15,HB,DeepHole,8/5/14,10:25,7,4.2,0.59,4.4,30.2,8.39,-207.5,,
15,CR,DeepHole,8/5/14,13:10,0,23.8,7.27,85,10.3,5.61,-60.7,1751.3,"Deck PAR 2685; Deck temp 21.6C; clear, kind of cloudy; BC, SM; flux- 1. 13:55, 2. 13:59, 3. 13:52, 4. 13:49, 5. 14:29, 6. 14:15, 7. 14:22, 8. 14:26; Bubble- 1. 13:55 (empty), 2. 13:59 (120)[6], 3. 13:52 (empty), 4. 13:49 (empty), 5. 14:29 (empty), 6. 14:15 (empty), 7. 14:22 (4), 8. 14:26 (empty); DH pCO2 only had 2 samples instead of 3; lake 3 bubbles 1 -> outlet pCO2"
15,CR,DeepHole,8/5/14,13:10,0.25,,,,,,,1492.3,
15,CR,DeepHole,8/5/14,13:10,0.5,23.4,6.97,81.8,9.8,6.07,-82.3,1180.8,
15,CR,DeepHole,8/5/14,13:10,0.75,,,,,,,1007.9,
15,CR,DeepHole,8/5/14,13:10,1,23,7.18,81.9,9.7,6.1,-84.9,954.1,
15,CR,DeepHole,8/5/14,13:10,1.5,22.8,7.15,79.9,9.7,6.17,-95.6,621,
15,CR,DeepHole,8/5/14,13:10,2,22.7,7.03,78.6,9.7,6.21,-102.9,481.3,
15,CR,DeepHole,8/5/14,13:10,2.5,22.6,7.09,80.1,9.7,6.27,-113.4,338.3
15,CR,DeepHole,8/5/14,13:10,3,22.3,6.97,77.4,9.7,7.51,-125,244.4
15,CR,DeepHole,8/5/14,13:10,3.5,21.2,7,76.9,9.9,7.63,-123.2,195.51
15,CR,DeepHole,8/5/14,13:10,4,18.5,8.08,78.8,10.3,9.57,-135.5,139.06
15,CR,DeepHole,8/5/14,13:10,4.5,15.6,9.69,96.2,10.5,10.17,-145.1,102.96
15,CR,DeepHole,8/5/14,13:10,5,12.1,9.04,82.8,10.8,10.58,-159.3,69.99
15,CR,DeepHole,8/5/14,13:10,5.5,10,6.91,59.1,11.3,10.97,-183.9,44.24
15,CR,DeepHole,8/5/14,13:10,6,8.4,4.17,34.6,11.7,11.32,-212.7,32.93
15,CR,DeepHole,8/5/14,13:10,6.5,7.7,2.02,16.6,11.9,11.77,-261,
15,CR,DeepHole,8/5/14,13:10,7,7.3,1.64,13.2,11.8,11.96,-277.4,
15,CR,DeepHole,8/5/14,13:10,7.5,6.6,1.12,9.2,12,12.23,-300.5,
15,CR,DeepHole,8/5/14,13:10,8,6.3,0.77,5.6,12.3,12.61,-341.8,
15,CR,DeepHole,8/5/14,13:10,9,6,0.64,5,13,12.71,-352.5,
15,CR,DeepHole,8/5/14,13:10,10,5.9,0.62,4.9,12.9,12.88,-365.4,
15,CR,DeepHole,8/5/14,13:10,11,5.7,0.57,4.3,13.2,13.08,-384.7,
15,CR,DeepHole,8/5/14,13:10,12,5.6,0.55,4.3,13.7,13.14,-392.1,
15,CR,DeepHole,8/5/14,13:10,13,5.6,0.55,4.1,14.2,13.22,-398.4,,
15,CR,DeepHole,8/5/14,13:10,14,5.6,0.54,4.3,14.8,13.27,-404,,
3,WL,DeepHole,8/6/14,10:10,0,22.6,6.72,77.8,10.1,7.27,12.9,,light meter broken; sunny; BC; staff=2.25ft @ 13:10; HB staff=2.54
3,WL,DeepHole,8/6/14,10:10,0.25,,,,,,,,
3,WL,DeepHole,8/6/14,10:10,0.5,22.5,6.41,74,10.1,7.16,15.1,,
3,WL,DeepHole,8/6/14,10:10,0.75,,,,,,,,
3,WL,DeepHole,8/6/14,10:10,1,22.2,5.81,66.4,10.2,6.9,24.8,,
3,WL,DeepHole,8/6/14,10:10,1.5,22.1,6.23,71.3,10.1,6.7,31.3,,
3,WL,DeepHole,8/6/14,10:10,2,21.8,5.62,64,10.2,6.68,26.5,,
3,WL,DeepHole,8/6/14,10:10,2.5,19.5,5.48,59,10.6,6.29,46,,
3,WL,DeepHole,8/6/14,10:10,3,16.4,10.38,105.9,10.4,6.35,60.4,,
3,WL,DeepHole,8/6/14,10:10,3.5,12.6,11.45,107.5,10.6,6.65,49.6,,
3,WL,DeepHole,8/6/14,10:10,4,9.8,4.06,35.9,11.8,7.05,11.7,,
3,WL,DeepHole,8/6/14,10:10,4.5,8,1.01,12.1,12.1,7.57,-58.5,,
3,WL,DeepHole,8/6/14,10:10,5,6.6,0.83,6.7,11.6,8.04,-89.2,,
3,WL,DeepHole,8/6/14,10:10,5.5,5.7,0.8,6.3,15,8.33,-132,,
3,WL,DeepHole,8/6/14,10:10,6,5.2,0.77,6.1,15.9,8.41,-138.8,,
3,WL,DeepHole,8/6/14,10:10,6.5,4.9,0.78,6.1,16.2,8.9,-171.2,,
3,WL,DeepHole,8/6/14,10:10,7,4.7,0.73,5.7,16.3,9.03,-179.5,,
3,WL,DeepHole,8/6/14,10:10,7.5,4.6,0.68,5.5,16.5,9.18,-188.8,,
3,WL,DeepHole,8/6/14,10:10,8,4.6,0.66,5.1,16.6,9.8,-212.7,,
3,WL,DeepHole,8/6/14,10:10,9,4.5,0.65,5,16.8,9.7,-234.3,,
3,WL,DeepHole,8/6/14,10:10,10,4.5,0.6,4.7,17,9.82,-238.1,,
3,WL,DeepHole,8/6/14,10:10,11,4.5,0.62,4.7,17.1,9.86,-245.3,,
3,EL,DeepHole,8/6/14,11:40,0,23.5,6.55,77,10.2,7.69,-57.1,,light meter broken; very sunny; BC and Kimye; staff=2.5ft @ 12:55; EL inlet completely dried up @ 13:05
3,EL,DeepHole,8/6/14,11:40,0.25,,,,,,,,
3,EL,DeepHole,8/6/14,11:40,0.5,22.4,6.07,69.8,10.2,7.57,-56.4,,
3,EL,DeepHole,8/6/14,11:40,0.75,,,,,,,,
3,EL,DeepHole,8/6/14,11:40,1,22,6.05,69.9,10.2,9.26,-61,,
3,EL,DeepHole,8/6/14,11:40,1.5,21.6,6.03,68.4,10.3,8.37,-58.6,,
3,EL,DeepHole,8/6/14,11:40,2,19.7,3.26,35.9,10.9,8.19,-76.2,,
3,EL,DeepHole,8/6/14,11:40,2.5,16.7,0.42,4.4,13.1,8.37,-180.1,,
3,EL,DeepHole,8/6/14,11:40,3,13.1,0.5,4.7,14.2,8.53,-199.7,,
3,EL,DeepHole,8/6/14,11:40,3.5,9.8,0.58,5.1,13.8,8.62,-210.8,,
3,EL,DeepHole,8/6/14,11:40,4,8.1,0.64,5.5,14.1,8.64,-220,,
3,EL,DeepHole,8/6/14,11:40,4.5,6.6,0.68,5.6,14.4,10.15,-242,,
3,EL,DeepHole,8/6/14,11:40,5,6,0.69,5.4,14.3,9.96,-243.4,,
3,EL,DeepHole,8/6/14,11:40,5.5,5.5,0.68,5.4,14.2,8.68,-251.2,,
3,EL,DeepHole,8/6/14,11:40,6,5.1,0.64,5.2,14.8,8.74,-265.1,,
3,EL,DeepHole,8/6/14,11:40,6.5,4.8,0.62,5,15.7,8.76,-274.4,,
3,EL,DeepHole,8/6/14,11:40,7,4.6,0.62,4.8,16.5,8.79,-277.8,,
3,EL,DeepHole,8/6/14,11:40,7.5,4.5,0.6,4.6,17.3,8.81,-280.7,,
3,EL,DeepHole,8/6/14,11:40,8,4.3,0.62,4.5,19.3,8.88,-284.9,,
3,EL,DeepHole,8/6/14,11:40,9,4.2,0.58,4.4,20.2,12.14,-305.6,,
3,EL,DeepHole,8/6/14,11:40,10,4.2,0.57,4.3,20.3,12.71,-312.1,,
3,EL,DeepHole,8/6/14,11:40,11,4.2,0.55,4.5,20.7,9.31,-300.4,,
15,MO,DeepHole,8/7/14,9:00,0,21.8,6.84,77.8,52.1,7.8,2.3,,light meter broken; sunny; BC; Inlet 3=1.9cm @ 10:20; Inlet 2= 1.25 inches @ 10:50; staff=~1.8ft @ 11:00
15,MO,DeepHole,8/7/14,9:00,0.25,,,,,,,,
15,MO,DeepHole,8/7/14,9:00,0.5,21.8,5.85,65.8,51.8,7.82,-6.5,,
15,MO,DeepHole,8/7/14,9:00,0.75,,,,,,,,
15,MO,DeepHole,8/7/14,9:00,1,21.6,5.53,62.7,51.9,7.79,-7.5,,
15,MO,DeepHole,8/7/14,9:00,1.5,19,1.03,11.1,52.6,7.61,-24.9,,
15,MO,DeepHole,8/7/14,9:00,2,16,0.68,6.9,59.8,7.93,-48.7,,
15,MO,DeepHole,8/7/14,9:00,2.5,11.4,0.88,8,77.4,8.2,-63.9,,
15,MO,DeepHole,8/7/14,9:00,3,8.6,1.02,8.7,97.8,8.72,-108.2,,
15,MO,DeepHole,8/7/14,9:00,3.5,6.8,0.98,8,107.3,9.2,-155.4,,
15,MO,DeepHole,8/7/14,9:00,4,5.8,0.94,7.6,112.5,9.41,-169.4,,
15,MO,DeepHole,8/7/14,9:00,4.5,5.2,0.96,7.5,117,9.51,-177.2,,
15,MO,DeepHole,8/7/14,9:00,5,4.8,0.9,7.2,121.9,9.58,-182.9,,
15,MO,DeepHole,8/7/14,9:00,5.5,4.6,0.84,6.4,127.9,9.69,-187.7,,
15,MO,DeepHole,8/7/14,9:00,6,4.5,0.87,6.7,132.7,9.67,-184.2,,
15,MO,DeepHole,8/7/14,9:00,6.5,4.5,0.84,6.5,135.3,9.75,-198.7,,
15,MO,DeepHole,8/7/14,9:00,7,4.5,0.8,6.1,151.3,9.75,-200.6,,
15,CR,DeepHole,8/11/14,9:10,0,23.9,7.23,90.6,,,,56,Deck PAR 98; cloudy and rainy; BC and JZ; staff outlet= 1.2cm @9:55; staff gauge= 1.31ft @ 10:05
15,CR,DeepHole,8/11/14,9:10,0.25,,,,,,,45
15,CR,DeepHole,8/11/14,9:10,0.5,23.9,7.36,92.1,,,,34.8
15,CR,DeepHole,8/11/14,9:10,0.75,,,,,,,28.6
15,CR,DeepHole,8/11/14,9:10,1,23.9,7.22,90.4,,,,20.5
15,CR,DeepHole,8/11/14,9:10,1.5,23.9,7.24,90.1,,,,15.3
