lakeID,datetime,NLL,iota,R,GPP,DO0,convergence,sd_iota,sd_R,sd_GPP,GPP.weighted,R.weighted,thermo.depth,GPP.weighted.areal,R.weighted.areal
WL,7/24/13,-68.72416031,2.725151046,1.451122663,0.961047226,6.82596466,0,0.605554835,0.256680126,0.213553959,0.731116909,1.348756006,2.174206138,1589.59887,2932.473586
WL,7/25/13,-178.6597238,1.305191745,0.759186821,0.552760487,7.051259242,0,0.226107204,0.122622461,0.095758442,0.739243346,1.345367389,NA,NA,NA
WL,7/26/13,-189.2720242,1.834792649,1.049852702,0.610565479,7.261982658,0,0.245269256,0.106658643,0.081618455,0.73999357,1.345328786,2.320974624,1717.506297,3122.473974
WL,7/27/13,-273.2068641,3.110736324,0.828893151,0.52221486,7.38705714,0,0.230589956,0.049742644,0.038710289,0.723122775,1.283489388,2.746621955,1986.144891,3525.260134
WL,7/28/13,-165.5593862,9.869488936,1.529173246,0.905498195,7.482867398,0,1.439111203,0.170013819,0.132034455,0.604848143,0.993369875,2.971612746,1797.374451,2951.910581
WL,7/29/13,-74.5416085,0.693484843,0.057479273,0.38348845,7.579469095,0,0.221661287,0.143530207,0.122575921,0.561273701,0.923050962,3.026315258,1698.591165,2793.443209
WL,7/30/13,-108.0189042,1.92431682,0.887940211,0.488167105,8.157609309,0,0.539681767,0.184392015,0.13690827,0.559911231,0.939777487,3.008725193,1684.619027,2827.5322
WL,7/31/13,-133.4214034,1.241134613,0.60289966,0.477559295,8.198209503,0,0.274673113,0.136674413,0.105687729,0.542137967,0.900409274,NA,NA,NA
WL,8/1/13,-101.5821764,0.630099888,0.646697521,0.354191836,8.254303272,0,0.259573932,0.192032823,0.145911735,0.551132515,0.898794187,2.94940204,1625.511363,2650.905409
WL,8/2/13,-169.8200646,0.784671146,0.697280534,0.468352225,8.174461067,0,0.160054778,0.125171842,0.095533029,0.427134797,0.68483875,2.889832796,1234.348145,1979.069478
WL,8/3/13,-119.7217631,0.923848751,0.909960475,0.518335607,8.045441705,0,0.341958514,0.246256706,0.191859624,0.48650361,0.856286571,2.819229864,1371.565506,2414.068674
WL,8/4/13,-108.6996104,0.68514407,0.487820053,0.339593561,7.898502209,0,0.38514738,0.250650467,0.190899369,0.482787327,0.849740233,2.700640965,1303.835234,2294.843282
WL,8/5/13,-157.1712186,1.65E-08,0.51332234,1.75E-09,8.025696435,0,1.054524962,0.158889233,0.111441319,0.540376581,1.006815289,2.696853311,1457.316372,2715.233145
WL,8/6/13,-190.3539994,0.613130844,0.651541095,0.31495467,7.809163798,0,0.161996319,0.108195438,0.083214697,0.587524892,1.087911528,2.693715369,1582.624831,2930.524002
WL,8/7/13,-182.9953589,1.624767693,1.425464957,0.683774457,8.045773866,0,0.252520915,0.149787273,0.106272024,0.596835522,1.115395798,2.611455814,1558.609594,2912.806841
WL,8/8/13,-127.6186303,1.666249635,0.823697698,0.445883774,7.761627138,0,0.663121482,0.226369973,0.177449467,0.587736568,1.11155984,2.566168199,1508.230889,2852.449514
WL,8/9/13,-178.4003753,1.470528541,1.356903056,0.698784951,7.8098461,0,0.167615984,0.100622782,0.079649952,0.608912602,1.146187029,2.587727954,1575.70016,2966.020215
WL,8/10/13,-131.8516358,1.727684708,1.516767975,0.829472226,7.730533901,0,0.416191254,0.249483938,0.199816022,0.598030807,1.154510535,2.650349745,1584.990797,3059.8567
WL,8/11/13,-85.56664964,1.148453467,0.741804648,0.420045261,7.68891654,0,0.668640096,0.319493748,0.244554186,0.605750406,1.183535106,2.617454134,1585.523904,3097.848855
WL,8/12/13,-103.634925,0.707548251,0.880055437,0.359377023,7.817456609,0,0.33849318,0.217552257,0.171927033,0.576000064,1.119164803,2.581813424,1487.124697,2889.474713
WL,8/13/13,-127.898283,1.377538534,1.226283152,0.656067076,7.70395692,0,0.355916992,0.213553796,0.169509175,0.577204894,1.075687569,2.657823238,1534.108579,2858.987416
WL,8/14/13,-191.2766322,1.201276107,0.942920465,0.532547388,7.598309786,0,0.216860602,0.123054817,0.09613822,0.503094665,0.94641718,NA,NA,NA
WL,8/15/13,-167.8807073,0.686542904,0.959097561,0.372570147,7.794862218,0,0.199978759,0.143002485,0.108523612,0.426697055,0.815241916,2.81957788,1203.105576,2298.638074
WL,8/16/13,-108.8751377,0.41233492,0.887288687,0.232340133,7.841725998,0,0.313084266,0.229696187,0.176414939,0.411322782,0.779391748,2.780630996,1143.736877,2167.200852
WL,8/17/13,-178.1971613,0.050336962,0.393565146,0.030071196,7.784481952,0,0.095058227,0.082732444,0.056787587,0.39539228,0.772793391,2.74775937,1086.442841,2123.45028
WL,8/18/13,-195.0543414,0.448825907,0.619295309,0.236510993,7.781331864,0,0.19555787,0.132327043,0.10305017,0.370119852,0.722091741,2.645987199,979.3323892,1910.645502
WL,8/19/13,-289.8330293,0.851003951,0.713555035,0.408343608,7.683514543,0,0.066850699,0.041451069,0.032077472,0.353950994,0.68770726,2.455306975,869.0583432,1688.532433
WL,8/20/13,-265.9256222,0.73068524,0.554377235,0.345478638,7.671635431,0,0.096145849,0.058551394,0.04545916,0.362107872,0.653314924,2.262806802,819.3801554,1478.325453
WL,8/21/13,-165.5747715,0.617313462,0.773754079,0.218906213,7.67709686,0,0.154971307,0.069555969,0.054954547,0.357057109,0.631855325,2.181123595,778.785686,1378.154558
WL,8/22/13,-105.3417544,0.659353489,0.501613296,0.389695312,7.388637097,0,0.204753729,0.154528005,0.121014857,0.352714372,0.635470347,2.12374983,749.0770877,1349.580042
WL,8/23/13,-152.9848067,0.754762937,0.601318103,0.430793002,7.540913689,0,0.174642325,0.127514226,0.099679897,0.420257184,0.654680105,2.145961139,901.8555845,1404.918065
WL,8/24/13,-332.4636848,0.875673243,0.638230657,0.3941685,7.659348443,0,0.078521234,0.045555387,0.035344916,0.425879319,0.628906732,2.175016331,926.2944749,1367.882414
WL,8/25/13,-219.0270663,0.517775733,0.55322291,0.272916353,7.684108661,0,0.108268005,0.074804972,0.057067389,0.424085461,0.631010053,2.097960081,889.7143682,1323.833901
WL,8/26/13,-154.8318482,0.268952378,0.391358931,0.108909837,7.533039147,0,0.167850627,0.10933152,0.067969596,0.430081805,0.636803482,2.058972882,885.526773,1311.161101
WL,8/27/13,-133.6019529,2.967743316,0.889922687,0.852900576,7.377100505,0,0.41831955,0.163111797,0.120220972,0.427439757,0.645376577,2.086988409,892.0618187,1346.893436
WL,8/28/13,-119.7927856,0.896650652,0.376378124,0.456289328,7.331937806,0,0.289014689,0.18746458,0.147074357,0.410487494,0.691658439,2.038831603,836.9148759,1410.175085
WL,8/29/13,-197.6569897,0.840075666,0.545191968,0.217968716,7.442618881,0,0.254095589,0.078335658,0.065928453,0.700279924,1.180608529,2.10176938,1471.826903,2481.366855
WL,8/30/13,-246.6979851,1.110567088,0.73765152,0.384498378,7.310529293,0,0.086393663,0.039944576,0.029911046,0.693587891,1.203521249,2.149087092,1490.580785,2586.471981
WL,8/31/13,-168.9121046,0.736063664,0.661984075,0.368340059,7.282118123,0,0.168973666,0.112460702,0.084557591,0.709256593,1.21746569,2.170256667,1539.268849,2642.21303
WL,9/1/13,-198.0699796,1.085772406,0.904184781,0.225450084,7.364707007,0,0.250052757,0.070049636,0.051921024,0.689917639,1.198550711,2.252335343,1553.925882,2699.538127
WL,9/2/13,-177.7503135,7.573088274,2.353038818,1.311637853,7.069460084,0,0.391459032,0.092301225,0.067799617,0.688363364,1.220514144,2.710523621,1865.825157,3308.232418
WL,9/3/13,-214.933176,0.450949332,1.054733834,0.244805047,6.579728588,0,0.083676344,0.056257952,0.04542504,0.72101882,1.267801906,2.980756284,2149.181378,3779.008499
WL,9/4/13,-119.7421524,1.35E-07,1.032948031,6.45E-08,6.853036623,0,0.166750332,0.12143372,0.07977718,0.845434706,1.333601711,2.978161346,2517.840961,3971.681066
WL,9/5/13,-160.124575,3.39E-06,0.843317677,1.82E-06,6.669324518,0,0.101915361,0.08186944,0.054771721,0.893239436,1.384749653,3.010633286,2689.216379,4168.973397
WL,9/6/13,-165.8823892,0.300673525,1.269239838,0.088224294,6.833982317,0,0.225022771,0.087686215,0.066026682,NA,NA,3.010538295,NA,NA
WL,9/7/13,-124.3695506,5.27E-10,1.317998627,1.75E-10,6.733291157,0,0.180484512,0.090897129,0.059944171,NA,NA,2.993456039,NA,NA
WL,9/8/13,-138.4090496,3.13E-07,1.11460823,1.22E-07,6.742133875,0,0.164249588,0.097696168,0.063748117,NA,NA,2.983720334,NA,NA
WL,9/9/13,1.161809764,5.268947208,1.79646535,0.600407511,6.524873486,0,2.471196175,0.370344217,0.281597952,NA,NA,2.98045095,NA,NA
WL,5/9/14,"Error in FUN(X[[i]], ...) : too many NAs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WL,5/10/14,-47.70180694,1.408693749,0.1351403,0.916460936,9.445216627,0,0.337474362,0.255724064,0.219552383,NA,NA,0.997495782,NA,NA
WL,5/11/14,-42.07108703,1.667469223,1.68E-08,0.724787499,10.46246865,0,0.43499596,0.199818195,0.189076734,NA,NA,1.107071693,NA,NA
WL,5/12/14,-37.19916679,9.869404411,1.463029041,1.087971615,11.4162852,0,1.989876836,0.316222928,0.219357666,NA,NA,1.32542397,NA,NA
WL,5/13/14,-114.6198481,2.855698827,1.64E-08,0.878631103,11.10653378,0,0.544816101,0.194876571,0.167627051,NA,NA,1.346900895,NA,NA
WL,5/14/14,-146.07974,0.895994311,6.06E-08,0.403160107,11.56858822,0,0.269112006,0.125000452,0.12108919,0.703376744,0.989410403,1.546137037,1087.516835,1529.764069
WL,5/15/14,-179.3190384,1.157375039,6.86E-09,0.355885591,11.64251008,0,0.363387694,0.12018707,0.111739445,0.660968074,1.056897624,1.812504648,1198.007706,1915.631857
WL,5/16/14,-232.67906,1.555423003,5.45E-08,0.570027966,11.6,0,0.190382615,0.072022415,0.069770998,0.652611544,0.950109897,2.052525213,1339.501648,1950.124519
WL,5/17/14,-184.0358071,0.252668062,0.173523376,0.142694463,11.97172414,0,0.235364459,0.173243563,0.132922242,0.549538419,0.169209969,2.142530477,1177.402811,362.5375165
WL,5/18/14,-151.5335498,1.20E-07,0.120043086,6.09E-08,11.83650672,0,0.129179456,0.11311959,0.065832452,0.453022719,0.169207436,2.181204728,988.1352974,369.0760588
WL,5/19/14,-105.5074243,1.76332152,3.47E-10,0.548177476,11.42288617,0,0.531776399,0.162893309,0.165317465,0.44642453,0.460865318,2.108330903,941.2106322,971.6565929
WL,5/20/14,-93.2137379,1.64E-07,0.245877677,5.82E-08,11.47787772,0,0.397657142,0.242396675,0.140813984,0.469230177,0.744813224,2.097374069,984.1512065,1562.151943
WL,5/21/14,-89.4760936,0.732613711,0.088509167,0.267265113,11.1651454,0,0.596021743,0.238786848,0.217434941,0.391049771,0.773182573,2.07225189,810.3536269,1602.229049
WL,5/22/14,-143.9396198,0.147932499,6.65E-06,0.065951082,10.83531087,0,0.244086607,0.128591943,0.108818386,0.40701147,0.71822672,1.882370901,766.1465468,1351.969077
WL,5/23/14,-129.9542409,0.53162703,0.673847367,0.36854047,10.54067518,0,0.146822751,0.142717351,0.101782119,0.383018586,0.717970544,1.963018317,751.8724999,1409.389329
WL,5/24/14,-123.1723539,0.785887755,1.054252024,0.495738542,10.09963948,0,0.170071876,0.140633207,0.107281457,0.321824166,0.696769069,1.91156777,615.1887036,1331.921295
WL,5/25/14,-147.4203028,0.443915691,0.835690333,0.298167996,9.658290706,0,0.134096705,0.117537056,0.090069684,0.321824103,0.679379148,1.77339525,570.721336,1204.807755
WL,5/26/14,-172.5855292,1.70E-08,0.414756165,7.61E-09,9.025133677,0,0.098333608,0.070032564,0.044032697,0.325879989,0.667119326,1.608597694,524.2097996,1073.12661
WL,5/27/14,-208.6316218,0.318161547,0.12250109,0.157581879,8.533108584,0,0.17897229,0.11369001,0.088642987,0.335770087,0.667120444,1.398906132,469.710834,933.2388803
WL,5/28/14,-197.1807255,0.250535045,0.055058801,0.175444646,8.644610591,0,0.096414169,0.060133576,0.067516901,0.307817499,0.636437472,1.553783177,478.2816523,988.8858375
WL,5/29/14,-130.1282501,4.21E-07,0.262138086,2.90E-07,8.617702111,0,0.108279825,0.116657082,0.074665331,0.193028995,0.481425948,1.645109345,317.5538029,791.9983267
WL,5/30/14,-92.22237251,1.46E-07,0.242229327,9.95E-08,8.266602409,0,0.160230795,0.177277735,0.109370425,0.198954551,0.27418182,1.478627672,294.1797047,405.4128261
WL,5/31/14,-229.567496,4.47E-13,5.80E-16,2.77E-13,8.026937465,0,0.066968749,0.054891435,0.041523647,0.235236326,0.315689388,1.423199794,334.7882908,449.2890716
WL,6/1/14,-257.5843607,0.161466916,0.144919467,0.056489873,8.007297415,0,0.180063398,0.092489171,0.06299593,0.260669828,0.358361709,1.529861252,398.7886699,548.2436929
WL,6/2/14,-200.4258234,0.378323857,2.99E-10,0.117054715,7.916440063,0,0.245861653,0.091365336,0.076070449,0.26647806,0.405358034,1.590896848,423.9391055,644.8828179
WL,6/3/14,-246.6076835,0.800211615,0.082258218,0.283597775,8.240247701,0,0.174380851,0.080877593,0.061801179,0.257109703,0.396875619,1.723927625,443.2385195,684.1848439
WL,6/4/14,-190.8861618,0.472830734,0.548392606,0.333609337,8.571486371,0,0.112451446,0.108838433,0.079340976,0.262974142,0.397187898,1.895609487,498.4962786,752.9131473
WL,6/5/14,-253.8027465,0.516787313,0.415951646,0.301899971,8.411113404,0,0.099735035,0.077179089,0.058263822,0.27831671,0.401781863,1.861160299,517.9920115,747.7804526
WL,6/6/14,-217.3480184,0.415675872,0.508156362,0.228009185,8.347986036,0,0.12676568,0.103722611,0.069534321,0.296691854,0.429350311,1.91473281,568.0856263,822.0911265
WL,6/7/14,-247.0666226,1.069950915,0.253000652,0.201453925,8.155496077,0,0.322824678,0.074998808,0.060782506,0.303717685,0.454794515,1.803600927,547.7854987,820.267808
WL,6/8/14,-174.8650034,0.456621638,0.273296114,0.319992833,8.313692272,0,0.192993117,0.165441433,0.13524636,0.30042361,0.465066193,2.014193165,605.111181,936.7331469
WL,6/9/14,-272.3370803,1.029664509,0.43031682,0.371807564,8.381440936,0,0.247311207,0.116533565,0.089303046,0.299823354,0.4422543,1.934589157,580.0350106,855.5803743
WL,6/10/14,-233.1383285,0.550839895,0.475845095,0.350654732,8.388394645,0,0.090821497,0.0766995,0.057815325,0.287540188,0.429096508,1.981491384,569.7584052,850.2510327
WL,6/11/14,-186.37668,0.487089966,0.574637603,0.293907718,8.321731918,0,0.1100471,0.086564975,0.066401885,0.290309556,0.418970528,2.012706286,584.3078684,843.2646159
WL,6/12/14,-176.4431562,0.856066384,1.24E-08,0.196704437,8.050129733,0,0.441669352,0.113399759,0.101485495,0.30142193,0.44408614,2.137175812,644.1916571,949.0901559
WL,6/13/14,-244.9948762,0.466695041,0.36475858,0.326084039,8.487566875,0,0.101212084,0.09217055,0.070717797,0.294914041,0.47658206,2.230735378,657.8751843,1063.128461
WL,6/14/14,-344.0086857,0.357645361,0.176595368,0.101755569,8.537944465,0,0.184701554,0.082274207,0.052550414,0.267003463,0.452333284,2.2292796,595.225373,1008.377363
WL,6/15/14,-276.6174193,0.925906478,0.44236099,0.260606666,8.570956675,0,0.238335709,0.096517829,0.067082234,0.240921912,0.427743495,2.351562015,566.5428163,1005.865354
WL,6/16/14,-225.4895428,0.513735289,0.477707788,0.309058155,8.522967306,0,0.122178504,0.0971631,0.0735014,0.237163504,0.423741219,2.395425367,568.1074748,1015.040465
WL,6/17/14,-202.6349033,0.33182917,0.624185511,0.233954773,8.438394339,0,0.126978618,0.12087021,0.089525746,0.27977639,0.498115576,2.400733334,671.6685048,1195.842667
WL,6/18/14,-296.8629357,0.245605093,0.162338507,0.092249614,8.127778471,0,0.084448948,0.047753449,0.031719142,0.305591401,0.570699186,2.402663852,734.2334136,1371.198304
WL,6/19/14,-321.5612667,0.387041375,0.266890156,0.190688566,8.124885955,0,0.105428918,0.070189566,0.051942998,0.313971808,0.599700315,2.393549213,751.5069751,1435.412217
WL,6/20/14,-219.0062576,1.835249389,0.623828428,0.287225451,8.040043719,0,0.667322689,0.144606008,0.104439245,0.311556592,0.600288351,2.335969892,727.7868179,1402.255514
WL,6/21/14,-199.1383608,1.651518814,0.904122988,0.506140053,7.996968242,0,0.354613641,0.152881825,0.108678245,0.342797368,0.60029864,2.322048886,795.9922466,1393.922788
WL,6/22/14,-156.8016593,0.923867447,0.883433155,0.491567414,7.885900384,0,0.190721257,0.141137769,0.101478145,0.339782372,0.572238405,2.376603152,807.5278566,1359.983596
WL,6/23/14,-152.5425073,0.503372037,0.661210688,0.250245465,7.651653471,0,0.217936219,0.152689224,0.108344418,0.345199119,0.582232275,2.324027749,802.2523308,1353.123964
WL,6/24/14,-249.9200732,0.481972975,0.380940247,0.211868291,7.490777197,0,0.174815984,0.119589006,0.076846557,0.360603649,0.613225186,2.316799154,835.4462279,1420.719592
WL,6/25/14,-299.0247767,1.388585521,0.551321504,0.410853527,7.580252382,0,0.115567893,0.04483173,0.034194132,0.396358232,0.674041023,2.29997749,911.6150116,1550.279179
WL,6/26/14,-252.3117462,0.517362076,0.338000574,0.257191107,7.666961093,0,0.108806317,0.072149595,0.054089811,0.411083437,0.650116456,2.448350354,1006.476278,1591.712854
WL,6/27/14,-302.9374159,0.339698277,0.247237806,0.146790467,7.707226855,0,0.130777503,0.087564287,0.056511593,0.387021239,0.606686021,2.402184687,929.6964936,1457.371868
WL,6/28/14,-226.8450313,0.615044188,0.641014685,0.360132718,7.677134793,0,0.138223095,0.112245377,0.080935093,0.399259051,0.603669461,2.456640785,980.836068,1482.999018
WL,6/29/14,-286.5594728,0.947323362,0.855990829,0.491508859,7.53132019,0,0.076998381,0.055724258,0.039949808,0.428846603,0.619329706,2.464388821,1056.844774,1526.269203
WL,6/30/14,-327.557115,0.841864134,0.652568847,0.469471965,7.414035605,0,0.041338124,0.030124653,0.023052521,0.439323358,0.629218951,2.368305038,1040.451721,1490.182412
WL,7/1/14,-225.1396215,0.546206767,0.441008034,0.159259479,7.378189965,0,0.114005314,0.04618117,0.033240941,0.452019799,0.66903267,2.281658739,1031.354925,1526.504238
WL,7/2/14,-195.6542173,0.814372351,0.606123782,0.510674239,7.49298386,0,0.193990285,0.164489697,0.121646862,0.456432041,0.683947967,2.385780241,1088.946544,1631.749546
WL,7/3/14,-260.2829406,0.886063481,0.666145186,0.552637793,7.516407329,0,0.077211574,0.065356944,0.048156859,0.474919816,0.693679874,2.430115983,1154.110235,1685.722548
WL,7/4/14,-239.2033906,0.72668508,0.612805668,0.50297205,7.536829348,0,0.099656533,0.093302355,0.068976854,0.500967222,0.814981324,2.482368785,1243.585395,2023.084199
WL,7/5/14,-288.3064686,0.725560604,0.785016713,0.451127383,7.61541916,0,0.069182469,0.055391187,0.043015161,0.634033721,0.903068003,2.504236875,1587.770624,2261.496193
WL,7/6/14,-209.244235,1.137864308,0.702475986,0.33118884,7.510682509,0,0.309585628,0.123696892,0.090108552,0.648184139,0.929420213,2.480634744,1607.908095,2305.552073
WL,7/7/14,-169.4716294,1.008819893,0.794593589,0.631301274,7.325627893,0,0.165981146,0.133593147,0.103868004,0.627937322,0.92234909,2.479174494,1556.766193,2286.664339
WL,7/8/14,-180.2826825,3.886017104,1.611042677,0.722059759,7.39310979,0,0.432879263,0.107873396,0.080433176,0.622817228,0.930742675,2.465606604,1535.622271,2294.845287
WL,7/9/14,-227.595912,1.751592457,1.083566762,1.00178803,7.144431394,0,0.092817313,0.072117219,0.053084993,0.636675617,0.97174761,2.558563037,1628.974701,2486.277517
WL,7/10/14,-211.3303018,0.919175639,0.693090166,0.521793669,7.424648811,0,0.091533151,0.068126907,0.051961145,0.643694284,0.974288575,2.614571795,1682.98492,2547.34743
WL,7/11/14,-298.9461053,1.954323294,0.811227636,0.457641443,7.453370315,0,0.155940526,0.050756165,0.036516398,0.657743093,0.979942208,2.624245822,1726.079563,2571.609245
WL,7/12/14,-185.331924,1.050102731,0.670046403,0.398557741,7.457523591,0,0.186418441,0.093478662,0.070753566,0.663698479,0.979920692,2.617206209,1737.03578,2564.654519
WL,7/13/14,-203.6157269,1.108803307,1.082361178,0.652906507,7.471023275,0,0.098099177,0.076518103,0.05776461,0.643764997,0.854173991,2.639382927,1699.142343,2254.492248
WL,7/14/14,-205.2600084,1.757437812,0.759032642,0.496616533,7.380200748,0,0.18400599,0.067512052,0.051996387,0.527454024,0.760682575,2.628251431,1386.281794,1999.265067
WL,7/15/14,-247.2858307,1.653895497,0.881884508,0.659351856,7.51902386,0,0.153937464,0.085731353,0.061369629,0.50701548,0.743897522,2.749345544,1393.960752,2045.231337
WL,7/16/14,-166.6385821,1.318413069,0.65762833,0.732912234,7.635766499,0,0.252565611,0.191885571,0.140402451,0.514273616,0.736833206,2.789357885,1434.493167,2055.291513
WL,7/17/14,-215.5454139,0.622435942,0.483971594,0.363828937,7.832934631,0,0.151721048,0.114034591,0.08868464,0.513773291,0.730209825,2.81059974,1444.011079,2052.327544
WL,7/18/14,-286.0902779,0.89562719,0.54531972,0.456911674,7.776903304,0,0.049207614,0.03155876,0.025103674,0.485253296,0.74338352,2.804874392,1361.074545,2085.097399
WL,7/19/14,-300.5350213,0.848070803,0.573251117,0.3548075,7.794606992,1,0.078878863,0.046719527,0.033000561,0.624677341,0.817016387,2.797212508,1747.355271,2285.368458
WL,7/20/14,-310.159574,1.036434806,0.76332862,0.510095065,7.747548441,0,0.061215214,0.03961488,0.030127875,0.606964575,0.793295411,2.791086249,1694.090478,2214.155913
WL,7/21/14,-204.7817124,0.348587545,0.365129901,0.197040078,7.621358487,0,0.158802268,0.122389296,0.089763423,0.581419639,0.809245615,2.77932963,1615.956831,2249.160316
WL,7/22/14,-233.7091907,1.437334144,1.082029472,0.411940964,7.459530363,0,0.163805824,0.060582719,0.046946863,0.57512617,0.793122489,2.762798517,1588.95773,2191.237636
WL,7/23/14,-183.1382806,2.64058562,1.319789313,1.270856096,7.031110795,0,0.157508569,0.100119178,0.075805429,0.593551372,0.874288216,2.776832863,1648.192956,2427.752249
WL,7/24/14,-182.568838,0.708161991,0.564682019,0.450889199,7.221094366,0,0.100793444,0.087234885,0.064175536,0.671675386,0.914268087,2.749818304,1846.985269,2514.071119
WL,7/25/14,-239.1590818,1.436862072,0.886767332,0.377015645,7.331402854,0,0.194841186,0.066912572,0.051124027,0.682416413,0.904004249,2.743466775,1872.186755,2480.105622
WL,7/26/14,-229.7282557,0.791097821,0.345696429,0.463151516,7.130844643,0,0.061234934,0.050976123,0.035850247,0.693218413,0.907772162,2.702874954,1873.682686,2453.594639
WL,7/27/14,-221.2621749,2.377363717,1.193504996,0.468750087,7.511729145,0,0.473063322,0.119387466,0.093274946,0.709754845,0.858963407,2.65765859,1886.28606,2282.831479
WL,7/28/14,-212.870288,1.814945018,0.905380605,0.89871666,7.112605998,0,0.119457494,0.077672243,0.059152448,0.582635116,0.765784469,2.645031448,1541.088204,2025.524003
WL,7/29/14,-245.0180581,1.15792192,0.615755266,0.559403337,7.303847589,0,0.073909656,0.047306143,0.035706473,0.588805253,0.769358601,2.684204017,1580.473426,2065.115446
WL,7/30/14,-160.3436724,1.30130622,0.681193368,0.678308578,7.447714102,0,0.181606702,0.122478235,0.094662872,0.602350704,0.735869988,2.691587786,1621.279798,1980.658672
WL,7/31/14,-156.2915977,0.774277585,0.680663167,0.450856998,7.608710802,0,0.195150806,0.15390731,0.113635095,0.654797736,0.852202561,2.69277546,1763.223276,2294.790142
WL,8/1/14,-157.8638457,1.171575242,0.66394118,0.575843876,7.622807128,0,0.184501226,0.121605484,0.090684659,0.702059568,0.82570429,2.718637786,1908.645669,2244.790885
WL,8/2/14,-159.1465239,0.969075521,0.548213168,0.509557406,7.566821679,0,0.16300799,0.115347225,0.085712544,0.65348673,0.793597819,2.718889015,1776.757891,2157.704392
WL,8/3/14,-106.4890111,0.507660466,0.179693401,0.267602286,7.533508699,0,0.291276458,0.196528015,0.153540114,0.660504804,0.824104412,2.728253422,1802.024492,2248.365683
WL,8/4/14,-158.8027711,2.454905256,1.264931866,0.834567204,7.649395511,0,0.31435076,0.135845205,0.106866379,0.646430739,0.837701997,2.728184088,1763.582056,2285.405257
WL,8/5/14,-110.0164678,2.065851734,1.091585031,0.95165899,7.419588249,0,0.247635756,0.148681778,0.114076335,0.659814588,0.855959668,2.733092331,1803.33419,2339.416803
WL,8/6/14,-115.6347598,1.243433616,0.564212178,0.696875462,7.370717804,0,0.245543531,0.184453046,0.137613508,0.660960003,0.922107976,2.700315897,1784.800802,2489.982826
WL,8/7/14,-127.9021587,0.649744346,0.582506614,0.346599353,7.557668173,0,0.177596991,0.131588519,0.094737265,0.661382938,1.108404221,2.724517831,1801.949607,3019.867065
WL,8/8/14,-76.35856357,0.764744367,0.745644814,0.423704492,7.635892127,0,0.357894979,0.269004235,0.198290719,0.739355707,1.123228128,2.705229302,2000.126723,3038.589646
WL,8/9/14,35.03807939,0.708770695,2.26E-05,0.391658811,7.162856283,0,0.838884965,0.565865199,0.463558511,0.816042914,1.09431303,2.701579197,2204.60456,2956.373318
WL,8/10/14,-124.4988581,1.037744046,1.063946296,0.572535641,7.604446228,0,0.186319167,0.136372606,0.102794484,0.784201637,1.049432429,2.701965935,2118.886109,2835.530673
WL,8/11/14,-203.438484,6.013667083,1.465092684,0.522295338,7.412322477,0,0.944892713,0.107523996,0.082065244,0.757512435,1.018840481,2.6872151,2035.598854,2737.843525
WL,8/12/14,-147.689518,1.946757626,1.092174919,1.145464076,7.056424202,0,0.327201903,0.255782786,0.192524237,0.791099318,1.067381877,2.738570674,2166.481392,2923.100707
WL,8/13/14,-257.9019642,1.82098483,1.099031707,1.023738703,7.307600067,0,0.103553587,0.076764309,0.058216748,0.77854628,1.064820374,2.767473735,2154.606382,2946.862417
WL,8/14/14,-202.5397523,1.267050212,0.804732278,0.752181719,7.388761518,0,0.109444418,0.086509515,0.064971451,0.749598128,1.088862785,2.780653109,2084.372364,3027.749688
WL,8/15/14,-216.1651227,0.988012131,0.519806514,0.549582434,7.412467867,0,0.109563138,0.080731783,0.060944572,0.778493746,1.116613502,2.803424076,2182.448112,3130.341174
WL,8/16/14,-178.6546523,2.757608434,1.1546075,0.83875533,7.558375639,0,0.273893714,0.110737375,0.083307626,0.801840155,1.043054152,2.823079182,2263.658249,2944.624461
WL,8/17/14,-242.7686986,1.512764978,0.975694888,0.62614498,7.475026114,0,0.1418051,0.081933598,0.058694214,0.771222672,1.010253845,2.81940714,2174.390707,2848.316904
WL,8/18/14,-213.8512787,3.764220185,1.196603968,0.452859215,7.39029191,0,0.438020166,0.068670061,0.052696564,0.695090305,0.966911836,2.821445554,1961.159452,2728.089101
WL,8/19/14,-162.4177402,4.274789014,1.282364247,0.89278078,7.106994183,0,0.370012574,0.094901099,0.077276355,0.672494695,0.966473666,2.829684772,1902.947999,2734.815815
WL,8/20/14,-139.7901815,4.315034251,0.675844369,0.848821175,7.117838025,0,0.572365491,0.146367428,0.112591447,0.670756337,0.971739556,2.838674184,1904.058698,2758.451992
WL,8/21/14,-225.8813541,3.626408128,0.687114965,0.714205971,7.477565536,0,0.340601668,0.083003559,0.067080079,0.62933527,0.912561974,2.85478047,1796.614037,2605.164103
WL,8/22/14,-168.3800418,2.925243219,0.335464578,0.401847161,7.641234769,0,0.528041325,0.09294414,0.07253821,0.642051366,0.909785308,2.856558659,1834.057389,2598.855099
WL,8/23/14,-162.2779539,1.858143602,0.382752007,0.377536069,7.94616187,0,0.546610105,0.14488744,0.111059786,0.681172589,0.852652228,2.876491542,1959.387191,2452.646921
WL,8/24/14,-241.0306416,1.472502916,0.659372106,0.515787094,8.089579282,0,0.186034687,0.082565041,0.065164075,0.640798537,0.742690951,2.859210568,1832.177948,2123.509816
